event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-11-01 00:04:15 UTC,view,2702023,2053013563911439225,appliances.kitchen.refrigerators,whirlpool,505.8,513172380,071a6b99-8a1e-48cf-8816-b6ff3f2c38cd
2019-11-01 00:04:15 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,949.47,516316320,09f7c792-fb5a-44aa-b0d4-624f503cf803
2019-11-01 00:04:15 UTC,view,39800110,2086471240842740173,apparel.shirt,dion,29.6,516426931,b36a7084-888d-4e37-bad4-cec9cfb1fbce
2019-11-01 00:04:16 UTC,view,3600700,2053013563810775923,appliances.kitchen.washer,hotpoint-ariston,307.58,565083463,7cd1796c-49c8-bd17-db04-240bb8ca5b21
2019-11-01 00:04:18 UTC,view,29100011,2053013565941482475,appliances.personal.massager,gezatone,30.12,566175330,680fb144-6940-4931-85e6-16dda8d4e2d5
2019-11-01 00:04:18 UTC,view,21400135,2053013561579406073,electronics.clocks,casio,165.26,566281299,49ab65c0-ebde-4c86-bd81-3e5e09045cc5
2019-11-01 00:04:18 UTC,view,1306339,2053013558920217191,computers.notebook,hp,514.79,514028527,df8184cc-3694-4549-8c8c-6b5171877376
2019-11-01 00:04:18 UTC,view,1005228,2053013555631882655,electronics.smartphone,honor,283.12,514782246,762f1d79-efc1-419c-ae0c-8d2302e9888d
2019-11-01 00:04:19 UTC,view,1005211,2053013555631882655,electronics.smartphone,samsung,193.26,556226281,3aa2b23a-a633-441f-8c62-9d30c6d76591
2019-11-01 00:04:21 UTC,view,1307443,2053013558920217191,computers.notebook,asus,545.65,520772685,816a59f3-f5ae-4ccd-9b23-82aa8c23d33c
2019-11-01 00:04:22 UTC,view,1306650,2053013558920217191,computers.notebook,acer,437.57,513680153,031b1162-d808-4560-a4bb-5b746ed44a4d
2019-11-01 00:04:23 UTC,view,3900821,2053013552326770905,appliances.environment.water_heater,aqua,30.61,513200477,742aba02-727b-4d15-9222-6484ac846173
2019-11-01 00:04:23 UTC,view,21406858,2053013561579406073,electronics.clocks,tissot,1889.37,513118352,4c14bf2a-2820-4504-929d-046356a5a204
2019-11-01 00:04:27 UTC,view,16700794,2053013559901684381,furniture.kitchen.chair,fly,17.25,546273062,0bed87a3-7bce-4222-ba0d-314316dca5f8
2019-11-01 00:04:28 UTC,view,3600661,2053013563810775923,appliances.kitchen.washer,samsung,306.05,565083463,7cd1796c-49c8-bd17-db04-240bb8ca5b21
2019-11-01 00:04:28 UTC,view,3600182,2053013563810775923,appliances.kitchen.washer,midea,121.71,533312397,329d72f6-e7e1-45ad-859b-04a20501b698
2019-11-01 00:04:31 UTC,view,1004249,2053013555631882655,electronics.smartphone,apple,722.4,565731881,5d8cb7aa-ca44-4705-809d-53c97b497e16
2019-11-01 00:04:31 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,128.42,562958505,0f039697-fedc-40fa-8830-39c1a024351d
2019-11-01 00:04:31 UTC,view,28717498,2053013565127787455,apparel.shoes,respect,64.61,545220871,fa5820b7-d974-4a8f-9b84-51d9e1aa5dd3
2019-11-01 00:04:32 UTC,view,1004562,2053013555631882655,electronics.smartphone,meizu,113.26,528269305,6dce75d2-e455-4e52-ab65-af16e36f64cb
2019-11-01 00:04:33 UTC,view,1004042,2053013555631882655,electronics.smartphone,xiaomi,138.74,566265908,52c2c76c-b79e-4794-86ff-badc76d35f5a
2019-11-01 00:04:33 UTC,view,1004788,2053013555631882655,electronics.smartphone,xiaomi,138.71,515998531,6f4136a7-a02e-40cb-a432-9c1663e56c34
2019-11-01 00:04:34 UTC,view,28401200,2053013566209917945,accessories.bag,karya,74.65,566281339,c9cc0601-949d-4fb4-9719-bbe44ebbb6ed
2019-11-01 00:04:34 UTC,view,1002528,2053013555631882655,electronics.smartphone,apple,617.52,549256216,dcbdc6e4-cd49-4ee8-95c5-e85f3c618fa1
2019-11-01 00:04:35 UTC,view,1004870,2053013555631882655,electronics.smartphone,samsung,275.25,512458378,7f344445-80ce-4b09-89b2-c6d701686a1b
2019-11-01 00:04:37 UTC,view,21406860,2053013561579406073,electronics.clocks,tissot,1019.33,513118352,4c14bf2a-2820-4504-929d-046356a5a204
2019-11-01 00:04:40 UTC,view,1005228,2053013555631882655,electronics.smartphone,honor,283.12,514782246,762f1d79-efc1-419c-ae0c-8d2302e9888d
2019-11-01 00:04:40 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,949.47,542148895,f2307298-ee36-4823-8fcb-a4163b763adf
2019-11-01 00:04:41 UTC,view,1004574,2053013555631882655,electronics.smartphone,samsung,563.7,521543283,c551227f-2b82-462d-97fd-55eb063d8584
2019-11-01 00:04:42 UTC,view,28715777,2053013565228450757,apparel.shoes,nexpero,75.42,522031876,39d48518-9fca-4df3-9724-950cd6ec44eb
2019-11-01 00:04:43 UTC,view,21400588,2053013561579406073,electronics.clocks,orient,61.52,532849073,7c366197-61a7-455e-8b7d-72b0f51b30de
2019-11-01 00:04:43 UTC,view,6500695,2053013554155487563,computers.components.motherboard,asus,248.66,512370912,daf0bf99-adf1-4877-8308-ae4557b6f01b
2019-11-01 00:04:45 UTC,view,1004779,2053013555631882655,electronics.smartphone,xiaomi,195.37,546964762,076ca666-e8fd-49d3-a2e2-24b953ef7f9e
2019-11-01 00:04:47 UTC,view,2701587,2053013563911439225,appliances.kitchen.refrigerators,haier,540.53,513172380,071a6b99-8a1e-48cf-8816-b6ff3f2c38cd
2019-11-01 00:04:47 UTC,view,6500912,2053013554155487563,computers.components.motherboard,asus,287.83,566281250,a79171eb-7d81-4536-8623-8f3159da5229
2019-11-01 00:04:48 UTC,view,13201002,2053013557192163841,furniture.bedroom.bed,stendmebel,176.04,561747305,a31f965d-833f-4d98-890b-db5c883dd3b6
2019-11-01 00:04:48 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,949.47,518538389,ccb1aadc-9704-4f9b-8eb1-03150086a4da
2019-11-01 00:04:49 UTC,view,3700769,2053013565983425517,appliances.environment.vacuum,samsung,123.53,566278257,5cafe67a-3c46-4b47-a46a-ab30de4356bc
2019-11-01 00:04:49 UTC,view,13200019,2053013557192163841,furniture.bedroom.bed,sv,386.37,560134869,a48a30b6-61b5-4816-8fe6-d9e69b65aed4
2019-11-01 00:04:51 UTC,view,29100011,2053013565941482475,appliances.personal.massager,gezatone,30.12,566175330,680fb144-6940-4931-85e6-16dda8d4e2d5
2019-11-01 00:04:51 UTC,view,1004542,2053013555631882655,electronics.smartphone,tp-link,102.7,516826105,55d5be8e-8a4f-4691-b192-93c9193e3b1d
2019-11-01 00:04:51 UTC,purchase,1004856,2053013555631882655,electronics.smartphone,samsung,128.42,562958505,0f039697-fedc-40fa-8830-39c1a024351d
2019-11-01 00:04:51 UTC,view,1004739,2053013555631882655,electronics.smartphone,xiaomi,203.09,534313202,86171b68-6479-4b53-b129-5be669c12493
2019-11-01 00:04:51 UTC,view,1307355,2053013558920217191,computers.notebook,asus,694.97,555942729,f4902ce5-d348-4768-8160-69af8e695852
2019-11-01 00:04:51 UTC,view,1801739,2053013554415534427,electronics.video.tv,samsung,282.03,541781462,a4f2f6a4-2e0c-7195-0240-659fbb5a6534
2019-11-01 00:04:53 UTC,view,4804151,2053013554658804075,electronics.audio.headphone,acme,51.22,565731881,5d8cb7aa-ca44-4705-809d-53c97b497e16
2019-11-01 00:04:53 UTC,view,1004788,2053013555631882655,electronics.smartphone,xiaomi,138.71,515998531,6f4136a7-a02e-40cb-a432-9c1663e56c34
2019-11-01 00:04:53 UTC,view,1002542,2053013555631882655,electronics.smartphone,apple,486.8,549256216,dcbdc6e4-cd49-4ee8-95c5-e85f3c618fa1
2019-11-01 00:04:55 UTC,view,2700239,2053013563911439225,appliances.kitchen.refrigerators,atlant,283.12,539701280,a9e5a322-c765-d52d-b382-07af17908468
2019-11-01 00:04:55 UTC,view,17000107,2053013558391734853,computers.desktop,sv,195.35,548719875,68bc6a85-ba5a-4688-a95f-bc506bcd1d40
2019-11-01 00:04:56 UTC,view,21400098,2053013561579406073,electronics.clocks,casio,379.42,566281380,38d5fc6b-f38a-433a-b980-e189f19f81b3
2019-11-01 00:04:56 UTC,view,28717907,2053013565782098913,apparel.shoes,burgerschuhe,102.45,537037236,5bcfc71c-1dd7-44a6-a0e1-b6f4648d25c7
2019-11-01 00:04:57 UTC,view,1005100,2053013555631882655,electronics.smartphone,samsung,139.68,512458378,7f344445-80ce-4b09-89b2-c6d701686a1b
2019-11-01 00:04:58 UTC,view,1005105,2053013555631882655,electronics.smartphone,apple,1348.61,550161284,4ac5c6d9-90d8-4896-8cf3-713bdec5be41
2019-11-01 00:04:59 UTC,view,8801042,2053013555573162395,electronics.telephone,inoi,15.08,519902359,fc530bab-b1c5-4c7f-9bbe-3dfbaecaa701
2019-11-01 00:05:01 UTC,view,1004788,2053013555631882655,electronics.smartphone,xiaomi,138.71,532572658,b1df0fce-6e03-47cc-b777-782b77b1b100
2019-11-01 00:05:01 UTC,view,53900011,2144916515806248980,construction.tools.saw,ryobi,110.07,565386300,87fa5d96-59bd-465c-87fb-8aac39baa571
2019-11-01 00:05:02 UTC,view,2701657,2053013563911439225,appliances.kitchen.refrigerators,beko,238.3,541611716,58eb4604-c682-45b2-ba28-ec52e8cf9731
2019-11-01 00:05:05 UTC,view,1305578,2053013558920217191,computers.notebook,dell,797.7,555942729,f4902ce5-d348-4768-8160-69af8e695852
2019-11-01 00:05:05 UTC,view,1003910,2053013555631882655,electronics.smartphone,nokia,118.1,528269305,6dce75d2-e455-4e52-ab65-af16e36f64cb
2019-11-01 00:05:06 UTC,view,28704581,2053013565127787455,apparel.shoes,etor,100.39,545220871,fa5820b7-d974-4a8f-9b84-51d9e1aa5dd3
2019-11-01 00:05:06 UTC,view,6500998,2053013554155487563,computers.components.motherboard,asrock,100.24,543124499,58d5c559-5358-48bb-9f25-9a0d43297f9b
2019-11-01 00:05:07 UTC,view,1003772,2053013555631882655,electronics.smartphone,huawei,257.12,566031393,8fbc7d60-6ae5-41c9-985c-cee9c52ab9ae
2019-11-01 00:05:08 UTC,view,12201979,2116907525176557699,sport.bicycle,cube,874.93,518641035,03e4c7be-ce13-4797-a3b4-6ab89a34cd9e
2019-11-01 00:05:08 UTC,view,29100011,2053013565941482475,appliances.personal.massager,gezatone,30.12,566175330,680fb144-6940-4931-85e6-16dda8d4e2d5
2019-11-01 00:05:09 UTC,view,1004659,2053013555631882655,electronics.smartphone,samsung,717.39,520934632,27514f98-ca4a-416d-9540-dad3ac469c55
2019-11-01 00:05:10 UTC,view,13200019,2053013557192163841,furniture.bedroom.bed,sv,386.37,563981983,5f1d95d7-0386-48bb-a51c-fdde65765cc6
2019-11-01 00:05:10 UTC,view,1003709,2053013555631882655,electronics.smartphone,samsung,563.7,521543283,c551227f-2b82-462d-97fd-55eb063d8584
2019-11-01 00:05:11 UTC,view,16700057,2053013559901684381,furniture.kitchen.chair,domini,97.81,546273062,0bed87a3-7bce-4222-ba0d-314316dca5f8
2019-11-01 00:05:11 UTC,view,5800823,2053013553945772349,electronics.audio.subwoofer,nakamichi,123.56,514166940,8ef5214a-86ad-4d0b-8df3-4280dd411b47
2019-11-01 00:05:12 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,128.42,562958505,0f039697-fedc-40fa-8830-39c1a024351d
2019-11-01 00:05:12 UTC,view,1004574,2053013555631882655,electronics.smartphone,samsung,563.7,521543283,c551227f-2b82-462d-97fd-55eb063d8584
2019-11-01 00:05:13 UTC,view,21401211,2053013561579406073,electronics.clocks,casio,77.63,566281222,0f8414c9-6d1b-47a6-b2d3-ea56ba95f99f
2019-11-01 00:05:14 UTC,view,1005106,2053013555631882655,electronics.smartphone,apple,1453.0,562210838,a58d94c8-c0d4-4f24-bf3c-04c4e69ea153
2019-11-01 00:05:14 UTC,view,1003312,2053013555631882655,electronics.smartphone,apple,717.63,560865203,60f6a4d4-7351-4966-8dba-5a43435e7bb1
2019-11-01 00:05:15 UTC,view,21404472,2053013561579406073,electronics.clocks,orient,66.67,532849073,7c366197-61a7-455e-8b7d-72b0f51b30de
2019-11-01 00:05:16 UTC,view,6400282,2053013554121933129,computers.components.cpu,amd,143.94,543124499,58d5c559-5358-48bb-9f25-9a0d43297f9b
2019-11-01 00:05:16 UTC,view,1005014,2053013555631882655,electronics.smartphone,samsung,503.09,552158913,3489c69c-4a48-4884-8a80-9fc5107e9d0a
2019-11-01 00:05:16 UTC,view,3901090,2053013552326770905,appliances.environment.water_heater,oasis,25.48,513200477,742aba02-727b-4d15-9222-6484ac846173
2019-11-01 00:05:17 UTC,view,13200941,2053013557192163841,furniture.bedroom.bed,sv,257.15,560134869,a48a30b6-61b5-4816-8fe6-d9e69b65aed4
2019-11-01 00:05:17 UTC,view,29100011,2053013565941482475,appliances.personal.massager,gezatone,30.12,566175330,680fb144-6940-4931-85e6-16dda8d4e2d5
2019-11-01 00:05:18 UTC,view,17000107,2053013558391734853,computers.desktop,sv,195.35,548719875,68bc6a85-ba5a-4688-a95f-bc506bcd1d40
2019-11-01 00:05:18 UTC,view,1307342,2053013558920217191,computers.notebook,acer,823.68,555942729,f4902ce5-d348-4768-8160-69af8e695852
2019-11-01 00:05:20 UTC,view,12202210,2116907525176557699,sport.bicycle,gt,643.26,513457560,78e8ec42-574a-43b2-9e4d-6aa213f9ffe0
2019-11-01 00:05:23 UTC,view,29100051,2053013565941482475,appliances.personal.massager,smile,17.72,566175330,680fb144-6940-4931-85e6-16dda8d4e2d5
2019-11-01 00:05:23 UTC,view,1800931,2053013554415534427,electronics.video.tv,sony,384.74,556727865,8a62e764-2e34-4122-9842-349faabbe5d8
2019-11-01 00:05:24 UTC,view,5100378,2053013553341792533,electronics.clocks,xiaomi,70.53,521059488,dd9f62f4-b557-4502-bb60-141dee7a7124
2019-11-01 00:05:24 UTC,view,8801024,2053013555573162395,electronics.telephone,jinga,17.15,519902359,fc530bab-b1c5-4c7f-9bbe-3dfbaecaa701
2019-11-01 00:05:25 UTC,view,4700651,2053013560899928785,auto.accessories.videoregister,anytek,100.39,519041881,050723d8-52b8-42c8-8569-6ec99f32d15a
2019-11-01 00:05:25 UTC,view,55000008,2146551843914777018,apparel.costume,nike,111.95,516426931,b36a7084-888d-4e37-bad4-cec9cfb1fbce
2019-11-01 00:05:26 UTC,view,2702163,2053013563911439225,appliances.kitchen.refrigerators,hotpoint-ariston,552.11,513172380,071a6b99-8a1e-48cf-8816-b6ff3f2c38cd
2019-11-01 00:05:26 UTC,view,21406259,2053013561579406073,electronics.clocks,citizen,72.59,532849073,7c366197-61a7-455e-8b7d-72b0f51b30de
2019-11-01 00:05:26 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,949.47,512458378,7f344445-80ce-4b09-89b2-c6d701686a1b
2019-11-01 00:05:27 UTC,view,6700484,2053013554247762257,computers.components.videocards,palit,141.32,545157048,c7e2474c-5059-4dc4-babf-d76753440df9
2019-11-01 00:05:27 UTC,view,1306650,2053013558920217191,computers.notebook,acer,437.57,513680153,031b1162-d808-4560-a4bb-5b746ed44a4d
2019-11-01 00:05:29 UTC,view,16700960,2053013559901684381,furniture.kitchen.chair,zeta,6.41,546273062,0bed87a3-7bce-4222-ba0d-314316dca5f8
2019-11-01 00:05:30 UTC,view,1004669,2053013555631882655,electronics.smartphone,xiaomi,74.39,513198013,5f5e7618-afc5-41c9-abaf-dde70dd8dd50
2019-11-01 00:05:31 UTC,view,5700580,2053013553970938175,auto.accessories.player,pioneer,56.63,566280422,7a12f413-6f85-4378-b636-be4357d6eb60
2019-11-01 00:05:32 UTC,view,28719470,2053013565480109009,apparel.shoes.keds,fassen,62.81,537037236,5bcfc71c-1dd7-44a6-a0e1-b6f4648d25c7
2019-11-01 00:05:32 UTC,view,3901090,2053013552326770905,appliances.environment.water_heater,oasis,25.48,513200477,742aba02-727b-4d15-9222-6484ac846173
2019-11-01 00:05:32 UTC,view,29100051,2053013565941482475,appliances.personal.massager,smile,17.72,566175330,680fb144-6940-4931-85e6-16dda8d4e2d5
2019-11-01 00:05:32 UTC,view,1003910,2053013555631882655,electronics.smartphone,nokia,118.1,528269305,6dce75d2-e455-4e52-ab65-af16e36f64cb
2019-11-01 00:05:33 UTC,view,28715951,2053013565127787455,apparel.shoes,etor,108.11,545220871,fa5820b7-d974-4a8f-9b84-51d9e1aa5dd3
2019-11-01 00:05:34 UTC,view,5100377,2053013553341792533,electronics.clocks,xiaomi,69.41,521059488,dd9f62f4-b557-4502-bb60-141dee7a7124
2019-11-01 00:05:34 UTC,view,1005144,2053013555631882655,electronics.smartphone,apple,1661.09,562210838,a58d94c8-c0d4-4f24-bf3c-04c4e69ea153
2019-11-01 00:05:35 UTC,view,2701658,2053013563911439225,appliances.kitchen.refrigerators,indesit,272.8,539701280,a9e5a322-c765-d52d-b382-07af17908468
2019-11-01 00:05:35 UTC,view,6500998,2053013554155487563,computers.components.motherboard,asrock,100.24,543124499,58d5c559-5358-48bb-9f25-9a0d43297f9b
2019-11-01 00:05:35 UTC,view,1005099,2053013555631882655,electronics.smartphone,samsung,139.64,532572658,b1df0fce-6e03-47cc-b777-782b77b1b100
2019-11-01 00:05:36 UTC,view,3900821,2053013552326770905,appliances.environment.water_heater,aqua,30.61,513200477,742aba02-727b-4d15-9222-6484ac846173
2019-11-01 00:05:37 UTC,view,1306423,2053013558920217191,computers.notebook,hp,849.19,555942729,f4902ce5-d348-4768-8160-69af8e695852
2019-11-01 00:05:40 UTC,view,1002542,2053013555631882655,electronics.smartphone,apple,486.8,549256216,dcbdc6e4-cd49-4ee8-95c5-e85f3c618fa1
2019-11-01 00:05:40 UTC,view,1005174,2053013555631882655,electronics.smartphone,samsung,643.23,552158913,3489c69c-4a48-4884-8a80-9fc5107e9d0a
2019-11-01 00:05:41 UTC,view,21404528,2053013561579406073,electronics.clocks,casio,26.51,518045858,3a749cfc-b9e7-4ca8-9256-55456b37bc48
2019-11-01 00:05:42 UTC,view,4201337,2053013552351936731,appliances.environment.air_conditioner,tcl,161.39,551646978,4b2bd2c7-2dba-4853-a7bc-a6a35cca1d6c
2019-11-01 00:05:44 UTC,view,1004042,2053013555631882655,electronics.smartphone,xiaomi,138.74,566265908,52c2c76c-b79e-4794-86ff-badc76d35f5a
2019-11-01 00:05:45 UTC,view,1004870,2053013555631882655,electronics.smartphone,samsung,275.25,513150327,11f88a8f-adbc-4cec-b1b4-2737c8673906
2019-11-01 00:05:45 UTC,view,8801024,2053013555573162395,electronics.telephone,jinga,17.15,519902359,fc530bab-b1c5-4c7f-9bbe-3dfbaecaa701
2019-11-01 00:05:45 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,949.47,516316320,09f7c792-fb5a-44aa-b0d4-624f503cf803
2019-11-01 00:05:47 UTC,view,2702332,2053013563911439225,appliances.kitchen.refrigerators,lg,514.56,513172380,071a6b99-8a1e-48cf-8816-b6ff3f2c38cd
2019-11-01 00:05:48 UTC,view,29100071,2053013565941482475,appliances.personal.massager,bradex,12.36,566175330,680fb144-6940-4931-85e6-16dda8d4e2d5
2019-11-01 00:05:48 UTC,view,1005141,2053013555631882655,electronics.smartphone,apple,1629.04,562210838,a58d94c8-c0d4-4f24-bf3c-04c4e69ea153
2019-11-01 00:05:48 UTC,view,53900011,2144916515806248980,construction.tools.saw,ryobi,110.07,565386300,87fa5d96-59bd-465c-87fb-8aac39baa571
2019-11-01 00:05:49 UTC,view,16800324,2053013558316237377,furniture.kitchen.table,mamadoma,215.71,566255262,173d7b72-1db7-4638-8207-be8148bf3c9f
2019-11-01 00:05:50 UTC,view,6700826,2053013554247762257,computers.components.videocards,palit,157.96,545157048,c7e2474c-5059-4dc4-babf-d76753440df9
2019-11-01 00:05:51 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,242.63,566279874,c14d7536-61b6-481c-9a6c-9ff2c21795ce
2019-11-01 00:05:51 UTC,view,5800860,2053013553945772349,electronics.audio.subwoofer,phantom,15.44,521324982,627c9b29-49fa-4676-8c1d-15ace3e75ed2
2019-11-01 00:05:52 UTC,view,28717145,2053013565480109009,apparel.shoes.keds,fassen,44.79,537037236,5bcfc71c-1dd7-44a6-a0e1-b6f4648d25c7
2019-11-01 00:05:53 UTC,view,1801631,2053013554415534427,electronics.video.tv,artel,334.11,514035946,15895da2-d040-4b2c-b9a6-d1820239dbc5
2019-11-01 00:05:54 UTC,cart,1002542,2053013555631882655,electronics.smartphone,apple,486.8,549256216,dcbdc6e4-cd49-4ee8-95c5-e85f3c618fa1
2019-11-01 00:05:56 UTC,view,3100267,2053013555262783879,appliances.kitchen.blender,vitek,39.28,522761204,4163602f-5496-4ffe-b296-0997af8dba80
2019-11-01 00:05:57 UTC,view,1004147,2053013555631882655,electronics.smartphone,xiaomi,92.64,513198013,5f5e7618-afc5-41c9-abaf-dde70dd8dd50
2019-11-01 00:05:57 UTC,view,14300068,2053013557603205653,electronics.audio.music_tools.piano,yamaha,236.27,513667471,17c4e7b2-7775-4b3a-97b9-ad25d7ba4b95
2019-11-01 00:05:58 UTC,view,29100071,2053013565941482475,appliances.personal.massager,bradex,12.36,566175330,680fb144-6940-4931-85e6-16dda8d4e2d5
2019-11-01 00:05:59 UTC,view,4802930,2053013554658804075,electronics.audio.headphone,elari,55.0,539460154,ec6687ca-f667-4688-8d3e-c9274499839d
2019-11-01 00:05:59 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,242.63,550161284,4ac5c6d9-90d8-4896-8cf3-713bdec5be41
2019-11-01 00:06:00 UTC,view,5100563,2053013553341792533,electronics.clocks,samsung,257.79,562958505,0f039697-fedc-40fa-8830-39c1a024351d
2019-11-01 00:06:01 UTC,view,1004140,2053013555631882655,electronics.smartphone,xiaomi,117.87,528269305,6dce75d2-e455-4e52-ab65-af16e36f64cb
2019-11-01 00:06:01 UTC,view,1004863,2053013555631882655,electronics.smartphone,samsung,170.14,556226281,3aa2b23a-a633-441f-8c62-9d30c6d76591
2019-11-01 00:06:01 UTC,view,3601524,2053013563810775923,appliances.kitchen.washer,samsung,398.95,520735503,eef94460-d329-472e-9956-baaf680cd165
2019-11-01 00:06:03 UTC,view,1801773,2053013554415534427,electronics.video.tv,changhong,239.13,556727865,8a62e764-2e34-4122-9842-349faabbe5d8
2019-11-01 00:06:03 UTC,view,1005144,2053013555631882655,electronics.smartphone,apple,1661.09,562210838,a58d94c8-c0d4-4f24-bf3c-04c4e69ea153
2019-11-01 00:06:03 UTC,view,1801849,2053013554415534427,electronics.video.tv,samsung,617.44,520601923,c6e468f6-f677-4bfe-b395-4293743d0007
2019-11-01 00:06:04 UTC,view,1004147,2053013555631882655,electronics.smartphone,xiaomi,92.64,513198013,5f5e7618-afc5-41c9-abaf-dde70dd8dd50
2019-11-01 00:06:04 UTC,view,29100090,2053013565941482475,appliances.personal.massager,masstone,13.9,566175330,680fb144-6940-4931-85e6-16dda8d4e2d5
2019-11-01 00:06:04 UTC,view,6701043,2053013554247762257,computers.components.videocards,powercolor,187.65,554428024,327317f9-d39f-4a24-b123-5fa9d17c310c
2019-11-01 00:06:05 UTC,view,12202210,2116907525176557699,sport.bicycle,gt,643.26,513457560,78e8ec42-574a-43b2-9e4d-6aa213f9ffe0
2019-11-01 00:06:06 UTC,view,8801024,2053013555573162395,electronics.telephone,jinga,17.15,519902359,fc530bab-b1c5-4c7f-9bbe-3dfbaecaa701
2019-11-01 00:06:06 UTC,view,3100640,2053013555262783879,appliances.kitchen.blender,redmond,51.22,522761204,4163602f-5496-4ffe-b296-0997af8dba80
2019-11-01 00:06:06 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,128.42,513645631,61ceaf50-820a-4858-9a68-bab804d47a22
2019-11-01 00:06:07 UTC,view,1304409,2053013558920217191,computers.notebook,apple,1402.87,514171705,b937acaa-d00f-456f-a4cf-1b761b31d867
2019-11-01 00:06:07 UTC,view,53900011,2144916515806248980,construction.tools.saw,ryobi,110.07,565386300,87fa5d96-59bd-465c-87fb-8aac39baa571
2019-11-01 00:06:09 UTC,view,16700794,2053013559901684381,furniture.kitchen.chair,fly,17.25,546273062,0bed87a3-7bce-4222-ba0d-314316dca5f8
2019-11-01 00:06:10 UTC,view,6500998,2053013554155487563,computers.components.motherboard,asrock,100.24,543124499,58d5c559-5358-48bb-9f25-9a0d43297f9b
2019-11-01 00:06:10 UTC,view,6700826,2053013554247762257,computers.components.videocards,palit,157.96,545157048,c7e2474c-5059-4dc4-babf-d76753440df9
2019-11-01 00:06:12 UTC,view,28716220,2053013565253616583,apparel.shoes.moccasins,respect,64.61,545220871,fa5820b7-d974-4a8f-9b84-51d9e1aa5dd3
2019-11-01 00:06:14 UTC,view,1304409,2053013558920217191,computers.notebook,apple,1402.87,550716371,55264534-e34b-45c0-914e-d01bf1b2c364
2019-11-01 00:06:14 UTC,view,16700845,2053013559901684381,furniture.kitchen.chair,zeta,16.96,551646978,4b2bd2c7-2dba-4853-a7bc-a6a35cca1d6c
2019-11-01 00:06:14 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,242.63,559199036,a24bd828-b0a0-4d2b-be0d-9a00fc41b938
2019-11-01 00:06:14 UTC,view,13200941,2053013557192163841,furniture.bedroom.bed,sv,257.15,563981983,5f1d95d7-0386-48bb-a51c-fdde65765cc6
2019-11-01 00:06:15 UTC,view,2702277,2053013563911439225,appliances.kitchen.refrigerators,lg,463.07,539701280,a9e5a322-c765-d52d-b382-07af17908468
2019-11-01 00:06:16 UTC,view,28717145,2053013565480109009,apparel.shoes.keds,fassen,44.79,537037236,5bcfc71c-1dd7-44a6-a0e1-b6f4648d25c7
2019-11-01 00:06:18 UTC,view,6701043,2053013554247762257,computers.components.videocards,powercolor,187.65,554428024,327317f9-d39f-4a24-b123-5fa9d17c310c
2019-11-01 00:06:19 UTC,view,4804409,2053013554658804075,electronics.audio.headphone,elari,61.65,539460154,ec6687ca-f667-4688-8d3e-c9274499839d
2019-11-01 00:06:19 UTC,view,1005135,2053013555631882655,electronics.smartphone,apple,1665.36,562210838,a58d94c8-c0d4-4f24-bf3c-04c4e69ea153
2019-11-01 00:06:19 UTC,view,1307050,2053013558920217191,computers.notebook,apple,1570.17,514171705,b937acaa-d00f-456f-a4cf-1b761b31d867
2019-11-01 00:06:20 UTC,view,2702331,2053013563911439225,appliances.kitchen.refrigerators,lg,527.43,513172380,071a6b99-8a1e-48cf-8816-b6ff3f2c38cd
2019-11-01 00:06:21 UTC,view,29100027,2053013565941482475,appliances.personal.massager,gezatone,39.9,566175330,680fb144-6940-4931-85e6-16dda8d4e2d5
2019-11-01 00:06:22 UTC,view,6400282,2053013554121933129,computers.components.cpu,amd,143.94,543124499,58d5c559-5358-48bb-9f25-9a0d43297f9b
2019-11-01 00:06:24 UTC,view,1005174,2053013555631882655,electronics.smartphone,samsung,643.23,524356542,2f44a6ff-59aa-458c-acef-aee764d2ce10
2019-11-01 00:06:24 UTC,view,1005193,2053013555631882655,electronics.smartphone,meizu,241.71,541781462,a4f2f6a4-2e0c-7195-0240-659fbb5a6534
2019-11-01 00:06:24 UTC,view,13200019,2053013557192163841,furniture.bedroom.bed,sv,386.37,560134869,a48a30b6-61b5-4816-8fe6-d9e69b65aed4
2019-11-01 00:06:24 UTC,view,18300992,2053013558945383017,accessories.bag,apple,30.07,548875301,726a6477-7e61-40fd-9391-d1797dcc01be
2019-11-01 00:06:31 UTC,view,28710318,2053013565127787455,apparel.shoes,respect,25.48,545220871,fa5820b7-d974-4a8f-9b84-51d9e1aa5dd3
2019-11-01 00:06:32 UTC,view,1005116,2053013555631882655,electronics.smartphone,apple,1013.86,544896141,80a43be5-1e98-44ec-b60e-5c107c51c839
